Date,Open,High,Low,Close,Adj Close,Volume,Volatility_High-Low,Volatility_Adj_Close
2023-10-24,3.55,3.619,3.55,3.61,3.61,645.0,0.0690000000000004,0.03799999999999981
2023-10-23,3.53,3.573,3.53,3.573,3.573,387.0,0.04300000000000015,0.03699999999999992
2023-10-20,3.567,3.567,3.5365,3.542,3.542,760.0,0.03049999999999997,0.03100000000000014
2023-10-19,3.574,3.5915,3.574,3.5915,3.5915,418.0,0.01750000000000007,0.0495000000000001
2023-10-18,3.608,3.608,3.5785,3.582,3.582,340.0,0.02950000000000008,0.009500000000000064
2023-10-17,3.545,3.5755,3.545,3.5755,3.5755,375.0,0.03049999999999997,0.00649999999999995
2023-10-16,3.582,3.59,3.582,3.587,3.587,298.0,0.008000000000000007,0.011500000000000288
2023-10-13,3.5945,3.595,3.5725,3.58,3.58,388.0,0.02250000000000041,0.007000000000000117
2023-10-12,3.618,3.618,3.5855,3.594,3.594,349.0,0.03249999999999975,0.01399999999999979
2023-10-11,3.614,3.614,3.614,3.614,3.614,433.0,0.0,0.020000000000000018
2023-10-10,3.5955,3.632,3.5955,3.632,3.632,331.0,0.0365000000000002,0.018000000000000238
2023-10-09,3.643,3.654,3.6425,3.6425,3.6425,318.0,0.011499999999999844,0.010499999999999954
2023-10-06,3.556,3.632,3.556,3.6245,3.6245,326.0,0.07600000000000007,0.018000000000000238
2023-10-05,3.566,3.576,3.547,3.547,3.547,376.0,0.028999999999999915,0.07749999999999968
2023-10-04,3.6115,3.6115,3.5705,3.584,3.584,395.0,0.040999999999999925,0.03699999999999992
2023-10-03,3.6315,3.6315,3.606,3.6155,3.6155,525.0,0.025500000000000078,0.03149999999999986
2023-10-02,3.6925,3.6925,3.6315,3.632,3.632,621.0,0.06099999999999994,0.01650000000000018
2023-09-29,3.738,3.7665,3.7175,3.726,3.726,815.0,0.04900000000000038,0.09399999999999986
2023-09-28,3.6255,3.6975,3.616,3.6945,3.6945,935.0,0.08149999999999968,0.03149999999999986
2023-09-27,3.62,3.627,3.6195,3.627,3.627,1228.0,0.00749999999999984,0.06750000000000034
2023-09-26,3.62,3.6435,3.62,3.625,3.625,702.0,0.023499999999999854,0.0019999999999997797
2023-09-25,3.6635,3.666,3.649,3.6495,3.6495,525.0,0.016999999999999904,0.02450000000000019
2023-09-22,3.6865,3.6865,3.6655,3.6655,3.6655,586.0,0.020999999999999908,0.016000000000000014
2023-09-21,3.708,3.7185,3.61,3.6665,3.6665,628.0,0.10850000000000026,0.0009999999999998899
2023-09-20,3.7335,3.7465,3.708,3.7465,3.7465,842.0,0.03849999999999998,0.08000000000000007
2023-09-19,3.71,3.714,3.7,3.714,3.714,717.0,0.01399999999999979,0.032500000000000195
2023-09-18,3.745,3.745,3.733,3.7415,3.7415,674.0,0.01200000000000001,0.027499999999999858
2023-09-15,3.8055,3.8055,3.757,3.7635,3.7635,556.0,0.048499999999999766,0.02200000000000024
2023-09-14,3.8,3.8,3.761,3.7825,3.7825,545.0,0.0389999999999997,0.019000000000000128
2023-09-13,3.7495,3.763,3.746,3.756,3.756,509.0,0.016999999999999904,0.026500000000000412
2023-09-12,3.7625,3.763,3.736,3.752,3.752,460.0,0.02699999999999969,0.0040000000000000036
2023-09-11,3.7025,3.7745,3.7025,3.77,3.77,846.0,0.07200000000000006,0.018000000000000238
2023-09-08,3.7135,3.7135,3.676,3.6805,3.6805,1120.0,0.037499999999999645,0.08950000000000014
2023-09-07,3.754,3.754,3.704,3.726,3.726,787.0,0.04999999999999982,0.045500000000000096
2023-09-06,3.799,3.8035,3.7435,3.7485,3.7485,837.0,0.06000000000000005,0.022499999999999964
2023-09-05,3.807,3.811,3.7665,3.811,3.811,944.0,0.04449999999999976,0.0625
2023-09-01,3.792,3.862,3.786,3.8125,3.8125,822.0,0.07600000000000007,0.0015000000000000568
2023-08-31,3.788,3.7925,3.75,3.7725,3.7725,525.0,0.04249999999999998,0.040000000000000036
2023-08-30,3.7925,3.795,3.7635,3.785,3.785,525.0,0.03149999999999986,0.012500000000000178
2023-08-29,3.7905,3.793,3.788,3.793,3.793,525.0,0.0050000000000003375,0.008000000000000007
2023-08-28,3.7665,3.768,3.754,3.754,3.754,549.0,0.01399999999999979,0.039000000000000146
2023-08-25,3.7955,3.7955,3.76,3.76,3.76,251.0,0.03550000000000031,0.005999999999999783
2023-08-24,3.7815,3.7815,3.765,3.7675,3.7675,472.0,0.016499999999999737,0.007500000000000284
2023-08-23,3.795,3.807,3.795,3.8035,3.8035,317.0,0.01200000000000001,0.03600000000000003
2023-08-22,3.746,3.759,3.737,3.7505,3.7505,381.0,0.021999999999999797,0.052999999999999936
2023-08-21,3.719,3.719,3.7015,3.712,3.712,320.0,0.01750000000000007,0.03849999999999998
2023-08-18,3.694,3.7,3.6865,3.699,3.699,299.0,0.013500000000000068,0.013000000000000345
2023-08-17,3.6855,3.686,3.6745,3.6855,3.6855,524.0,0.011499999999999844,0.013499999999999623
2023-08-16,3.662,3.6775,3.6515,3.6515,3.6515,671.0,0.026000000000000245,0.03400000000000025
2023-08-15,3.676,3.6875,3.653,3.6615,3.6615,620.0,0.034499999999999975,0.010000000000000231
2023-08-14,3.7235,3.726,3.7045,3.7245,3.7245,540.0,0.021500000000000075,0.06299999999999972
2023-08-11,3.72,3.72,3.69,3.7145,3.7145,753.0,0.03000000000000025,0.009999999999999787
2023-08-10,3.789,3.8115,3.74,3.751,3.751,668.0,0.0714999999999999,0.036499999999999755
2023-08-09,3.797,3.797,3.762,3.7675,3.7675,570.0,0.03500000000000014,0.01650000000000018
2023-08-08,3.78,3.78,3.7085,3.748,3.748,706.0,0.0714999999999999,0.01949999999999985
2023-08-07,3.807,3.813,3.804,3.813,3.813,480.0,0.009000000000000341,0.06499999999999995
2023-08-04,3.8305,3.845,3.8035,3.845,3.845,457.0,0.04150000000000009,0.03200000000000003
2023-08-03,3.828,3.876,3.825,3.876,3.876,1055.0,0.05099999999999971,0.030999999999999694
2023-08-02,3.87,3.87,3.827,3.8275,3.8275,1122.0,0.04300000000000015,0.048499999999999766
2023-08-01,4.0025,4.0025,3.8935,3.8935,3.8935,1186.0,0.10900000000000043,0.06599999999999984
2023-07-31,3.921,4.001,3.921,3.9945,3.9945,525.0,0.08000000000000052,0.10099999999999998
2023-07-28,3.8805,3.9205,3.8805,3.917,3.917,525.0,0.040000000000000036,0.07750000000000012
2023-07-27,3.8635,3.8635,3.8635,3.8635,3.8635,544.0,0.0,0.05349999999999966
2023-07-26,3.8715,3.895,3.8715,3.8905,3.8905,795.0,0.023499999999999854,0.02699999999999969
2023-07-25,3.8725,3.922,3.8725,3.902,3.902,941.0,0.0495000000000001,0.011500000000000288
2023-07-24,3.812,3.8405,3.775,3.8405,3.8405,627.0,0.06550000000000011,0.06150000000000011
2023-07-21,3.84,3.84,3.7925,3.803,3.803,594.0,0.047499999999999876,0.03750000000000009
2023-07-20,3.8255,3.873,3.812,3.8175,3.8175,729.0,0.06100000000000039,0.014499999999999957
2023-07-19,3.7975,3.803,3.78,3.7995,3.7995,510.0,0.02300000000000013,0.017999999999999794
2023-07-18,3.8335,3.8335,3.797,3.816,3.816,492.0,0.036499999999999755,0.016499999999999737
2023-07-17,3.888,3.888,3.8135,3.832,3.832,390.0,0.07450000000000001,0.016000000000000014
2023-07-14,3.932,3.9355,3.9,3.922,3.922,486.0,0.03550000000000031,0.0900000000000003
2023-07-13,3.8855,3.939,3.8855,3.9295,3.9295,704.0,0.0535000000000001,0.00749999999999984
2023-07-12,3.7855,3.842,3.7765,3.842,3.842,733.0,0.06550000000000011,0.08749999999999991
2023-07-11,3.781,3.8,3.74,3.7535,3.7535,530.0,0.05999999999999961,0.08850000000000025
2023-07-10,3.7645,3.774,3.7375,3.7715,3.7715,686.0,0.0365000000000002,0.018000000000000238
2023-07-07,3.7325,3.77,3.727,3.767,3.767,664.0,0.04300000000000015,0.0045000000000001705
2023-07-06,3.743,3.7465,3.712,3.72,3.72,711.0,0.034499999999999975,0.04699999999999971
2023-07-05,3.771,3.773,3.721,3.7535,3.7535,652.0,0.052000000000000046,0.03349999999999964
2023-07-03,3.7475,3.7905,3.7475,3.779,3.779,1069.0,0.04300000000000015,0.025500000000000078
2023-06-30,3.6775,3.7515,3.6775,3.741,3.741,1048.0,0.07399999999999984,0.03799999999999981
2023-06-29,3.711,3.731,3.6625,3.6775,3.6775,525.0,0.06849999999999978,0.06349999999999989
2023-06-28,3.74,3.74,3.716,3.7205,3.7205,525.0,0.02400000000000002,0.042999999999999705
2023-06-27,3.773,3.7985,3.772,3.7815,3.7815,504.0,0.026500000000000412,0.06099999999999994
2023-06-26,3.8205,3.8235,3.78,3.7865,3.7865,455.0,0.043500000000000316,0.0050000000000003375
2023-06-23,3.83,3.83,3.795,3.806,3.806,376.0,0.03500000000000014,0.01949999999999985
2023-06-22,3.95,3.95,3.887,3.8885,3.8885,407.0,0.06300000000000017,0.08250000000000002
2023-06-21,3.86,3.911,3.86,3.911,3.911,409.0,0.051000000000000156,0.022499999999999964
2023-06-20,3.86,3.8945,3.8415,3.8785,3.8785,347.0,0.052999999999999936,0.032500000000000195
2023-06-16,3.895,3.895,3.8785,3.8845,3.8845,368.0,0.01650000000000018,0.006000000000000227
2023-06-15,3.8125,3.8965,3.8125,3.8965,3.8965,369.0,0.08400000000000007,0.01200000000000001
2023-06-14,3.8405,3.866,3.84,3.866,3.866,310.0,0.026000000000000245,0.03049999999999997
2023-06-13,3.818,3.857,3.816,3.8285,3.8285,407.0,0.04100000000000037,0.03750000000000009
2023-06-12,3.75,3.7685,3.7485,3.7505,3.7505,348.0,0.020000000000000018,0.07799999999999985
2023-06-09,3.789,3.789,3.78,3.789,3.789,260.0,0.009000000000000341,0.03849999999999998
2023-06-08,3.7795,3.7965,3.7775,3.7965,3.7965,364.0,0.019000000000000128,0.00749999999999984
2023-06-07,3.7585,3.7825,3.75,3.7545,3.7545,430.0,0.032500000000000195,0.041999999999999815
2023-06-06,3.733,3.7685,3.733,3.767,3.767,343.0,0.035499999999999865,0.012499999999999734
2023-06-05,3.7205,3.773,3.7205,3.7625,3.7625,475.0,0.05250000000000021,0.0044999999999997264
2023-06-02,3.767,3.7675,3.719,3.7225,3.7225,326.0,0.04850000000000021,0.040000000000000036
2023-06-01,3.6835,3.7115,3.679,3.7065,3.7065,403.0,0.032500000000000195,0.016000000000000014
2023-05-31,3.6265,3.66,3.6185,3.631,3.631,484.0,0.04150000000000009,0.07550000000000034
2023-05-30,3.667,3.68,3.6325,3.658,3.658,525.0,0.04750000000000032,0.027000000000000135
2023-05-26,3.605,3.6735,3.605,3.6735,3.6735,660.0,0.06850000000000023,0.015500000000000291
2023-05-25,3.5845,3.609,3.5685,3.5805,3.5805,546.0,0.0405000000000002,0.09300000000000042
2023-05-24,3.6,3.604,3.54,3.5535,3.5535,553.0,0.06400000000000006,0.02699999999999969
2023-05-23,3.67,3.67,3.613,3.6415,3.6415,367.0,0.05699999999999994,0.08800000000000008
2023-05-22,3.718,3.7185,3.66,3.674,3.674,614.0,0.058499999999999996,0.03249999999999975
2023-05-19,3.6925,3.7555,3.6925,3.7225,3.7225,522.0,0.06300000000000017,0.04850000000000021
2023-05-18,3.7135,3.7135,3.6805,3.6815,3.6815,704.0,0.03299999999999992,0.040999999999999925
2023-05-17,3.646,3.749,3.646,3.743,3.743,530.0,0.1030000000000002,0.061499999999999666
2023-05-16,3.736,3.737,3.6455,3.6545,3.6545,544.0,0.09149999999999991,0.0884999999999998
2023-05-15,3.7515,3.7515,3.731,3.7375,3.7375,476.0,0.020500000000000185,0.08299999999999974
2023-05-12,3.69,3.726,3.69,3.7165,3.7165,318.0,0.03600000000000003,0.020999999999999908
2023-05-11,3.8,3.802,3.678,3.6975,3.6975,802.0,0.12400000000000011,0.019000000000000128
2023-05-10,3.849,3.8735,3.818,3.828,3.828,545.0,0.05549999999999988,0.13050000000000006
2023-05-09,3.9095,3.9095,3.874,3.889,3.889,396.0,0.035499999999999865,0.06099999999999994
2023-05-08,3.8895,3.941,3.8865,3.918,3.918,327.0,0.05449999999999999,0.02900000000000036
2023-05-05,3.849,3.8855,3.8435,3.8715,3.8715,472.0,0.041999999999999815,0.046499999999999986
2023-05-04,3.8835,3.8835,3.824,3.85,3.85,847.0,0.05950000000000033,0.021500000000000075
2023-05-03,3.83,3.845,3.8215,3.8315,3.8315,682.0,0.0235000000000003,0.01849999999999996
2023-05-02,3.9185,3.9315,3.843,3.848,3.848,820.0,0.08850000000000025,0.016499999999999737
2023-05-01,3.8715,3.983,3.8555,3.917,3.917,897.0,0.12749999999999995,0.06899999999999995
2023-04-28,3.8715,3.8995,3.84,3.87,3.87,525.0,0.05950000000000033,0.04699999999999971
2023-04-27,3.841,3.8785,3.805,3.8645,3.8645,525.0,0.07349999999999968,0.00550000000000006
2023-04-26,3.868,3.868,3.8435,3.85,3.85,525.0,0.024499999999999744,0.014499999999999957
2023-04-25,3.88,3.88,3.843,3.846,3.846,671.0,0.03699999999999992,0.0040000000000000036
2023-04-24,3.964,3.964,3.95,3.953,3.953,522.0,0.01399999999999979,0.10699999999999976
2023-04-21,4.003,4.0055,3.98,3.98,3.98,583.0,0.025499999999999634,0.027000000000000135
2023-04-20,4.058,4.0595,4.01,4.022,4.022,471.0,0.0495000000000001,0.04200000000000026
2023-04-19,4.07,4.072,4.029,4.072,4.072,494.0,0.04300000000000015,0.04999999999999982
2023-04-18,4.06,4.0895,4.06,4.0895,4.0895,326.0,0.029500000000000526,0.01750000000000007
2023-04-17,4.107,4.108,4.0615,4.066,4.066,374.0,0.046499999999999986,0.0235000000000003
2023-04-14,4.1895,4.1895,4.1005,4.1075,4.1075,484.0,0.08899999999999952,0.04150000000000009
2023-04-13,4.1,4.1345,4.1,4.124,4.124,539.0,0.03450000000000042,0.016499999999999737
2023-04-12,4.0105,4.0845,3.999,4.0845,4.0845,288.0,0.08550000000000013,0.039499999999999424
2023-04-11,4.041,4.041,4.0245,4.0245,4.0245,337.0,0.016500000000000625,0.0600000000000005
2023-04-10,3.9885,3.998,3.978,3.9865,3.9865,230.0,0.020000000000000018,0.03799999999999981
2023-04-05,3.979,3.998,3.958,3.998,3.998,274.0,0.040000000000000036,0.011500000000000288
2023-04-04,4.066,4.066,3.974,3.9835,3.9835,372.0,0.09199999999999964,0.014500000000000401
2023-04-03,4.0965,4.0965,4.056,4.0595,4.0595,398.0,0.04049999999999976,0.07600000000000007
2023-03-31,4.032,4.1045,4.032,4.1045,4.1045,520.0,0.07249999999999979,0.04499999999999993
2023-03-30,4.12,4.1205,4.079,4.0905,4.0905,636.0,0.04150000000000009,0.014000000000000234
2023-03-29,4.133,4.133,4.111,4.115,4.115,636.0,0.02200000000000024,0.024500000000000632
2023-03-28,4.1085,4.1245,4.088,4.112,4.112,496.0,0.0365000000000002,0.0030000000000001137
2023-03-27,4.06,4.1255,4.06,4.1045,4.1045,566.0,0.06550000000000011,0.007500000000000284
2023-03-24,4.1655,4.1655,4.0755,4.1015,4.1015,471.0,0.08999999999999986,0.0030000000000001137
2023-03-23,4.1,4.146,4.0855,4.146,4.146,465.0,0.06050000000000022,0.044500000000000206
2023-03-22,4.0215,4.081,4.005,4.0685,4.0685,641.0,0.07600000000000051,0.07749999999999968
2023-03-21,4.051,4.0515,4.017,4.0185,4.0185,571.0,0.03449999999999953,0.04999999999999982
2023-03-20,3.937,3.9825,3.924,3.9755,3.9755,532.0,0.058499999999999996,0.04300000000000059
2023-03-17,3.9425,3.959,3.8965,3.9135,3.9135,498.0,0.0625,0.06199999999999983
2023-03-16,3.904,3.906,3.84,3.8855,3.8855,592.0,0.06600000000000028,0.028000000000000025
2023-03-15,4.021,4.021,3.8565,3.8565,3.8565,875.0,0.16449999999999987,0.028999999999999915
2023-03-14,4.0395,4.062,4.001,4.0105,4.0105,923.0,0.06099999999999994,0.15400000000000036
2023-03-13,4.023,4.08,3.946,4.0695,4.0695,842.0,0.1339999999999999,0.058999999999999275
2023-03-10,4.012,4.0675,3.99,4.0455,4.0455,591.0,0.07749999999999968,0.02400000000000002
2023-03-09,4.0465,4.0565,4.03,4.0545,4.0545,584.0,0.026499999999999524,0.009000000000000341
2023-03-08,3.9815,4.079,3.981,4.0415,4.0415,525.0,0.09799999999999986,0.0129999999999999
2023-03-07,4.087,4.088,3.9755,3.9865,3.9865,906.0,0.11250000000000027,0.05500000000000016
2023-03-06,4.055,4.1005,4.023,4.1005,4.1005,795.0,0.07750000000000057,0.11400000000000032
2023-03-03,4.0795,4.123,4.073,4.078,4.078,663.0,0.04999999999999982,0.022499999999999964
2023-03-02,4.175,4.175,4.06,4.084,4.084,830.0,0.11500000000000021,0.005999999999999339
2023-03-01,4.11,4.181,4.11,4.168,4.168,901.0,0.07099999999999973,0.08400000000000052
2023-02-28,4.0125,4.1005,4.003,4.0975,4.0975,525.0,0.09750000000000014,0.07050000000000001
2023-02-27,3.957,4.018,3.9345,4.009,4.009,525.0,0.08349999999999991,0.0884999999999998
2023-02-24,4.0195,4.0195,3.955,3.955,3.955,525.0,0.06449999999999978,0.05400000000000027
2023-02-23,4.1515,4.1525,4.0715,4.073,4.073,306.0,0.08099999999999952,0.11800000000000033
2023-02-22,4.201,4.2035,4.174,4.2025,4.2025,682.0,0.029499999999999638,0.12949999999999928
2023-02-21,4.18,4.237,4.1795,4.2345,4.2345,406.0,0.05750000000000011,0.03200000000000003
2023-02-17,4.114,4.132,4.114,4.114,4.114,513.0,0.017999999999999794,0.12049999999999983
2023-02-16,4.11,4.1655,4.11,4.1655,4.1655,490.0,0.05549999999999944,0.05149999999999988
2023-02-15,4.024,4.0695,4.015,4.052,4.052,482.0,0.05449999999999999,0.11350000000000016
2023-02-14,4.083,4.11,4.08,4.11,4.11,390.0,0.03000000000000025,0.05800000000000072
2023-02-13,4.0275,4.087,4.0275,4.087,4.087,345.0,0.059499999999999886,0.023000000000000576
2023-02-10,4.0435,4.0435,4.0275,4.0275,4.0275,320.0,0.016000000000000014,0.059499999999999886
2023-02-09,4.1055,4.1055,4.0745,4.1055,4.1055,256.0,0.031000000000000583,0.07800000000000029
2023-02-08,4.1135,4.1135,4.0265,4.0435,4.0435,263.0,0.08699999999999974,0.06200000000000028
2023-02-07,4.02,4.0885,4.0175,4.0885,4.0885,278.0,0.07099999999999973,0.04499999999999993
2023-02-06,4.0685,4.0685,4.006,4.0435,4.0435,299.0,0.0625,0.04499999999999993
2023-02-03,4.096,4.119,4.054,4.063,4.063,624.0,0.0649999999999995,0.01949999999999985
2023-02-02,4.189,4.189,4.0885,4.094,4.094,558.0,0.10050000000000026,0.031000000000000583
2023-02-01,4.1675,4.1925,4.1095,4.111,4.111,969.0,0.08300000000000018,0.01699999999999946
2023-01-31,4.17,4.2325,4.1415,4.2285,4.2285,518.0,0.09100000000000019,0.1175000000000006
2023-01-30,4.2345,4.2365,4.1755,4.2035,4.2035,468.0,0.06099999999999994,0.025000000000000355
2023-01-27,4.224,4.224,4.224,4.224,4.224,596.0,0.0,0.020500000000000185
2023-01-26,4.255,4.267,4.2375,4.267,4.267,616.0,0.029500000000000526,0.04300000000000015
2023-01-25,4.2145,4.24,4.2145,4.24,4.24,380.0,0.025500000000000078,0.027000000000000135
2023-01-24,4.2515,4.2515,4.229,4.2455,4.2455,527.0,0.022499999999999964,0.005499999999999616
2023-01-23,4.2795,4.2795,4.242,4.254,4.254,495.0,0.037499999999999645,0.00849999999999973
2023-01-20,4.22,4.253,4.22,4.2485,4.2485,447.0,0.03300000000000036,0.005499999999999616
2023-01-19,4.1945,4.2325,4.1945,4.2265,4.2265,350.0,0.038000000000000256,0.02200000000000024
2023-01-18,4.217,4.3145,4.212,4.2285,4.2285,514.0,0.10250000000000004,0.002000000000000668
2023-01-17,4.141,4.2195,4.141,4.215,4.215,406.0,0.07850000000000001,0.013500000000000512
2023-01-13,4.179,4.2075,4.147,4.2075,4.2075,372.0,0.06049999999999933,0.007500000000000284
2023-01-12,4.1505,4.191,4.146,4.186,4.186,532.0,0.04499999999999993,0.02149999999999963
2023-01-11,4.1085,4.174,4.106,4.1545,4.1545,657.0,0.0680000000000005,0.031500000000000306
2023-01-10,4.0125,4.067,4.0085,4.067,4.067,676.0,0.05850000000000044,0.08749999999999947
2023-01-09,3.9435,4.027,3.9385,4.0185,4.0185,837.0,0.08850000000000025,0.048499999999999766
2023-01-06,3.8135,3.9135,3.8135,3.9085,3.9085,422.0,0.10000000000000009,0.11000000000000032
2023-01-05,3.8005,3.818,3.8005,3.818,3.818,367.0,0.01750000000000007,0.09050000000000002
2023-01-04,3.736,3.752,3.7275,3.7395,3.7395,663.0,0.024499999999999744,0.07850000000000001
2023-01-03,3.8325,3.842,3.7615,3.766,3.766,1032.0,0.08050000000000024,0.026499999999999968
2022-12-30,3.8265,3.8315,3.802,3.8055,3.8055,681.0,0.02950000000000008,0.03949999999999987
2022-12-29,3.831,3.8425,3.809,3.821,3.821,723.0,0.03349999999999964,0.015500000000000291
2022-12-28,3.842,3.842,3.819,3.832,3.832,550.0,0.02300000000000013,0.010999999999999677
2022-12-27,3.864,3.928,3.8335,3.8335,3.8335,380.0,0.09450000000000003,0.0015000000000000568
2022-12-23,3.7835,3.811,3.76,3.803,3.803,370.0,0.051000000000000156,0.03049999999999997
2022-12-22,3.822,3.837,3.7505,3.7515,3.7515,591.0,0.08650000000000002,0.05149999999999988
2022-12-21,3.807,3.814,3.804,3.806,3.806,578.0,0.010000000000000231,0.05449999999999999
2022-12-20,3.747,3.8055,3.725,3.7975,3.7975,585.0,0.0804999999999998,0.008500000000000174
2022-12-19,3.811,3.811,3.7515,3.783,3.783,601.0,0.059499999999999886,0.014499999999999957
2022-12-16,3.779,3.796,3.74,3.7615,3.7615,616.0,0.055999999999999606,0.021500000000000075
2022-12-15,3.8575,3.8575,3.7585,3.763,3.763,1002.0,0.09899999999999975,0.0015000000000000568
2022-12-14,3.838,3.8765,3.827,3.875,3.875,589.0,0.0495000000000001,0.1120000000000001
2022-12-13,3.821,3.9145,3.806,3.8395,3.8395,522.0,0.10849999999999982,0.035499999999999865
2022-12-12,3.841,3.8455,3.7895,3.7985,3.7985,542.0,0.05600000000000005,0.040999999999999925
2022-12-09,3.88,3.912,3.85,3.876,3.876,599.0,0.06199999999999983,0.07749999999999968
2022-12-08,3.837,3.9045,3.837,3.8805,3.8805,786.0,0.0674999999999999,0.0045000000000001705
2022-12-07,3.8185,3.857,3.7775,3.8555,3.8555,535.0,0.07950000000000035,0.02499999999999991
2022-12-06,3.786,3.8575,3.786,3.8115,3.8115,856.0,0.0714999999999999,0.04400000000000004
2022-12-05,3.8705,3.8715,3.77,3.7895,3.7895,686.0,0.10150000000000015,0.02200000000000024
2022-12-02,3.773,3.8585,3.756,3.848,3.848,660.0,0.10250000000000004,0.058499999999999996
2022-12-01,3.783,3.814,3.734,3.814,3.814,525.0,0.08000000000000007,0.03399999999999981
2022-11-30,3.6315,3.782,3.627,3.7295,3.7295,525.0,0.15500000000000025,0.08450000000000024
2022-11-29,3.595,3.677,3.5905,3.63,3.63,525.0,0.08650000000000002,0.09949999999999992
2022-11-28,3.5785,3.6105,3.5785,3.6105,3.6105,525.0,0.03200000000000003,0.01949999999999985
2022-11-25,3.629,3.629,3.6265,3.6265,3.6265,301.0,0.0024999999999999467,0.016000000000000014
2022-11-23,3.608,3.621,3.608,3.6175,3.6175,296.0,0.0129999999999999,0.008999999999999897
2022-11-22,3.6515,3.6515,3.6145,3.6145,3.6145,539.0,0.03699999999999992,0.0030000000000001137
2022-11-21,3.6,3.601,3.5665,3.5715,3.5715,455.0,0.034499999999999975,0.04300000000000015
2022-11-18,3.6585,3.659,3.632,3.632,3.632,645.0,0.02699999999999969,0.06050000000000022
2022-11-17,3.6955,3.696,3.6755,3.6895,3.6895,427.0,0.020500000000000185,0.05749999999999966
2022-11-16,3.788,3.788,3.788,3.788,3.788,461.0,0.0,0.09850000000000003
2022-11-15,3.849,3.8505,3.825,3.8395,3.8395,409.0,0.025499999999999634,0.05150000000000032
2022-11-14,3.848,3.872,3.8365,3.855,3.855,661.0,0.035499999999999865,0.015499999999999847
2022-11-11,3.917,3.951,3.8905,3.951,3.951,260.0,0.06050000000000022,0.09600000000000009
2022-11-10,3.808,3.808,3.794,3.796,3.796,231.0,0.01399999999999979,0.15500000000000025
2022-11-09,3.6765,3.7415,3.6765,3.7415,3.7415,323.0,0.06499999999999995,0.05449999999999999
2022-11-08,3.6585,3.7085,3.6585,3.7055,3.7055,221.0,0.04999999999999982,0.03600000000000003
2022-11-07,3.666,3.666,3.605,3.6295,3.6295,279.0,0.06099999999999994,0.07599999999999962
2022-11-04,3.637,3.7315,3.6345,3.7145,3.7145,322.0,0.09699999999999998,0.08499999999999996
2022-11-03,3.4455,3.4565,3.4455,3.4565,3.4565,309.0,0.01100000000000012,0.258
2022-11-02,3.4985,3.5055,3.475,3.5055,3.5055,238.0,0.03049999999999997,0.04899999999999993
2022-11-01,3.4945,3.523,3.4795,3.5095,3.5095,405.0,0.043500000000000316,0.0040000000000000036
2022-10-31,3.4095,3.43,3.4095,3.4135,3.4135,587.0,0.020500000000000185,0.09600000000000009
2022-10-28,3.5375,3.5375,3.4535,3.466,3.466,860.0,0.08400000000000007,0.05250000000000021
2022-10-27,3.595,3.6255,3.595,3.6255,3.6255,761.0,0.03049999999999997,0.15949999999999998
2022-10-26,3.558,3.6295,3.558,3.6295,3.6295,367.0,0.07150000000000034,0.0040000000000000036
2022-10-25,3.46,3.46,3.4505,3.4505,3.4505,508.0,0.009500000000000064,0.17900000000000027
2022-10-24,3.493,3.493,3.4795,3.4795,3.4795,537.0,0.013500000000000068,0.028999999999999915
2022-10-21,3.46,3.523,3.46,3.523,3.523,417.0,0.06300000000000017,0.043500000000000316
2022-10-20,3.4215,3.467,3.4175,3.451,3.451,433.0,0.0495000000000001,0.07200000000000006
2022-10-19,3.369,3.3695,3.358,3.3605,3.3605,353.0,0.011499999999999844,0.09050000000000002
2022-10-18,3.435,3.4425,3.39,3.4065,3.4065,331.0,0.05249999999999977,0.04599999999999982
2022-10-17,3.45,3.479,3.439,3.4555,3.4555,269.0,0.040000000000000036,0.04899999999999993
2022-10-14,3.4675,3.4675,3.4485,3.4505,3.4505,354.0,0.018999999999999684,0.004999999999999893
2022-10-13,3.43,3.472,3.4,3.4675,3.4675,249.0,0.07200000000000006,0.016999999999999904
2022-10-12,3.4145,3.459,3.4145,3.4445,3.4445,352.0,0.044500000000000206,0.022999999999999687
2022-10-11,3.4665,3.483,3.427,3.478,3.478,265.0,0.05600000000000005,0.033500000000000085
2022-10-10,3.464,3.493,3.4535,3.4535,3.4535,246.0,0.03949999999999987,0.02450000000000019
2022-10-07,3.45,3.455,3.4115,3.4125,3.4125,278.0,0.04349999999999987,0.040999999999999925
2022-10-06,3.4925,3.5015,3.475,3.475,3.475,217.0,0.026499999999999968,0.0625
2022-10-05,3.529,3.5825,3.5035,3.5325,3.5325,282.0,0.07900000000000018,0.05750000000000011
2022-10-04,3.464,3.55,3.464,3.518,3.518,720.0,0.08599999999999985,0.014500000000000401
2022-10-03,3.4,3.46,3.394,3.458,3.458,609.0,0.06599999999999984,0.05999999999999961
2022-09-30,3.444,3.4825,3.429,3.442,3.442,276.0,0.0535000000000001,0.016000000000000014
2022-09-29,3.4075,3.4495,3.353,3.44,3.44,592.0,0.09649999999999981,0.002000000000000224
2022-09-28,3.332,3.382,3.332,3.382,3.382,527.0,0.050000000000000266,0.05799999999999983
2022-09-27,3.3645,3.373,3.313,3.323,3.323,487.0,0.06000000000000005,0.05900000000000016
2022-09-26,3.345,3.384,3.3,3.3135,3.3135,589.0,0.08400000000000007,0.009500000000000064
